collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T16:30:00Z,2026-09-18T18:30:00+0200,3739.576,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T16:30:00Z,2026-09-18T18:30:00+0200,18.734,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T16:45:00Z,2026-09-18T18:45:00+0200,3762.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T16:45:00Z,2026-09-18T18:45:00+0200,18.794,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:00:00Z,2026-09-18T19:00:00+0200,3755.554,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:00:00Z,2026-09-18T19:00:00+0200,18.773,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:15:00Z,2026-09-18T19:15:00+0200,3776.359,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:15:00Z,2026-09-18T19:15:00+0200,18.71,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:30:00Z,2026-09-18T19:30:00+0200,3806.935,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:30:00Z,2026-09-18T19:30:00+0200,18.739,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:45:00Z,2026-09-18T19:45:00+0200,3827.792,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T17:45:00Z,2026-09-18T19:45:00+0200,18.702,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:00:00Z,2026-09-18T20:00:00+0200,3851.299,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:00:00Z,2026-09-18T20:00:00+0200,18.727,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:15:00Z,2026-09-18T20:15:00+0200,3859.973,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:15:00Z,2026-09-18T20:15:00+0200,18.746,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:30:00Z,2026-09-18T20:30:00+0200,3876.601,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:30:00Z,2026-09-18T20:30:00+0200,18.774,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:45:00Z,2026-09-18T20:45:00+0200,3873.037,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T18:45:00Z,2026-09-18T20:45:00+0200,18.728,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:00:00Z,2026-09-18T21:00:00+0200,3879.725,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:00:00Z,2026-09-18T21:00:00+0200,18.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:15:00Z,2026-09-18T21:15:00+0200,3878.036,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:15:00Z,2026-09-18T21:15:00+0200,18.761,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:30:00Z,2026-09-18T21:30:00+0200,3870.968,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:30:00Z,2026-09-18T21:30:00+0200,18.804,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:45:00Z,2026-09-18T21:45:00+0200,3890.235,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T19:45:00Z,2026-09-18T21:45:00+0200,18.838,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:00:00Z,2026-09-18T22:00:00+0200,3884.668,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:00:00Z,2026-09-18T22:00:00+0200,18.803,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:15:00Z,2026-09-18T22:15:00+0200,3876.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:15:00Z,2026-09-18T22:15:00+0200,18.757,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:30:00Z,2026-09-18T22:30:00+0200,3886.359,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:30:00Z,2026-09-18T22:30:00+0200,18.823,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:45:00Z,2026-09-18T22:45:00+0200,3864.287,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T20:45:00Z,2026-09-18T22:45:00+0200,18.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:00:00Z,2026-09-18T23:00:00+0200,3873.856,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:00:00Z,2026-09-18T23:00:00+0200,18.835,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:15:00Z,2026-09-18T23:15:00+0200,3882.738,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:15:00Z,2026-09-18T23:15:00+0200,18.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:30:00Z,2026-09-18T23:30:00+0200,3880.938,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:30:00Z,2026-09-18T23:30:00+0200,18.773,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:45:00Z,2026-09-18T23:45:00+0200,3884.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T21:45:00Z,2026-09-18T23:45:00+0200,17.338,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:00:00Z,2026-09-19T00:00:00+0200,3880.626,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:00:00Z,2026-09-19T00:00:00+0200,18.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:15:00Z,2026-09-19T00:15:00+0200,3886.623,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:15:00Z,2026-09-19T00:15:00+0200,18.733,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:30:00Z,2026-09-19T00:30:00+0200,3830.691,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:30:00Z,2026-09-19T00:30:00+0200,18.723,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:45:00Z,2026-09-19T00:45:00+0200,3875.394,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T22:45:00Z,2026-09-19T00:45:00+0200,18.708,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:00:00Z,2026-09-19T01:00:00+0200,3873.992,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:00:00Z,2026-09-19T01:00:00+0200,18.783,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:15:00Z,2026-09-19T01:15:00+0200,3880.437,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:15:00Z,2026-09-19T01:15:00+0200,18.849,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:30:00Z,2026-09-19T01:30:00+0200,3887.354,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:30:00Z,2026-09-19T01:30:00+0200,18.706,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:45:00Z,2026-09-19T01:45:00+0200,3887.479,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-18T23:45:00Z,2026-09-19T01:45:00+0200,18.735,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:00:00Z,2026-09-19T02:00:00+0200,3883.234,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:00:00Z,2026-09-19T02:00:00+0200,18.732,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:15:00Z,2026-09-19T02:15:00+0200,3882.002,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:15:00Z,2026-09-19T02:15:00+0200,18.741,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:30:00Z,2026-09-19T02:30:00+0200,3882.805,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:30:00Z,2026-09-19T02:30:00+0200,18.715,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:45:00Z,2026-09-19T02:45:00+0200,3864.026,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T00:45:00Z,2026-09-19T02:45:00+0200,18.777,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:00:00Z,2026-09-19T03:00:00+0200,3888.524,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:00:00Z,2026-09-19T03:00:00+0200,18.731,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:15:00Z,2026-09-19T03:15:00+0200,3885.368,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:15:00Z,2026-09-19T03:15:00+0200,18.769,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:30:00Z,2026-09-19T03:30:00+0200,3875.791,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:30:00Z,2026-09-19T03:30:00+0200,18.808,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:45:00Z,2026-09-19T03:45:00+0200,3870.849,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T01:45:00Z,2026-09-19T03:45:00+0200,18.767,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:00:00Z,2026-09-19T04:00:00+0200,3871.708,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:00:00Z,2026-09-19T04:00:00+0200,18.798,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:15:00Z,2026-09-19T04:15:00+0200,3863.012,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:15:00Z,2026-09-19T04:15:00+0200,18.769,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:30:00Z,2026-09-19T04:30:00+0200,3841.835,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:30:00Z,2026-09-19T04:30:00+0200,18.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:45:00Z,2026-09-19T04:45:00+0200,3838.266,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T02:45:00Z,2026-09-19T04:45:00+0200,18.793,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:00:00Z,2026-09-19T05:00:00+0200,3832.065,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:00:00Z,2026-09-19T05:00:00+0200,18.743,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:15:00Z,2026-09-19T05:15:00+0200,3836.716,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:15:00Z,2026-09-19T05:15:00+0200,18.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:30:00Z,2026-09-19T05:30:00+0200,3838.891,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:30:00Z,2026-09-19T05:30:00+0200,10.197,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:45:00Z,2026-09-19T05:45:00+0200,3821.502,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T03:45:00Z,2026-09-19T05:45:00+0200,13.241,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-21T07:22:53Z
2026-09-21T07:19:44Z,2026-09-21T09:19:44+0200,fd06a55b-7e7d-43fc-a1d9-33d3333ce852,2026-09-19T04:00:00Z,2026-09-19T06:00:00+0200,3831.462,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-21T07:22:53Z
